Gram panchayat,Village,Sample source,Sample tested date,Temperature, Colour, Odour, Taste, Turbidity, pH,TDS, Total Alkalinity, Chloride, Fluoride, Nitrate, Sulphate, Total Hardness, Iron,Conductivity,Portability
Perle,Perle,", location : Location : CHADANI CHOCK [ Source type : Deep Tubewell ] [ schemeId : 6313774, scheme name : CHADANI CHOCK, Type : Handpump ]",45092,34,2,0,0,0.2,7.1,263,72,32,0.14,8.73,0.42,76,0.1,348,1
Perle,Perle,", location : Location : Z. P. SCHOOL [ Source type : Deep Tubewell ] [ schemeId : 6313775, scheme name : Z. P. SCHOOL, Type : Handpump ]",45195,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,211,1
Perle,Perle,Anganwadi name : Pearle mini 9,45195,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,256,1
Pimpari,Pimpari,Individual house tap water Maruti Shripati Wangade,45089,33,2,0,0,0.5,7.2,434,86,82,0.9,22.88,2,230,0.08,678,1
Pimpari,Pimpari,Individual house tap water Ganesh Pandurang Wangade,45089,33,2,0,0,0.5,7.2,434,86,82,0.9,22.88,2,230,0.08,678,1
Pimpari,Pimpari,School name : z.p.school,45089,34,2,0,0,0.5,7.2,434,86,82,0.9,22.88,2,230,0.08,678,1
Pimpari,Pimpari,"Source Type : Open Well, location : in habitaiton",45089,33,2,0,0,0.5,7.2,434,86,82,0.9,22.88,2,230,0.08,678,1
Pimpari,Pimpari,Anganwadi name : anganwadi 159,45089,33,3,0,0,0.5,7.2,458,80,68,0.06,15.6,0.08,136,0.08,608,1
Potale,Potale,"Source Type : Open Well, location : GAOTHAN",45145,33,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.012,154,1
Potale,Potale,"Source Type : Open Well, location : NEAR NALLA",45145,32,0,0,0,0.4,7,160,42,42,0.001,1.1,0.9,211,0.02,154,1
Potale,Potale,School name : JUNE GAVTHAN,45145,33,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,156,1
Potale,Potale,School name : NAM.A.C. VIDYALAY POTALE,45145,32,0,0,0,0.1,7,210,34,33,0.001,0.12,0.9,90,0.02,156,1
Potale,Potale,School name : Z P SCHOOL,45145,32,0,0,0,0.4,7,210,34,42,0.001,0.12,0.9,162,0.012,154,1
Potale,Potale,School name : Z P SCHOOL,45145,33,0,0,0,0.4,7.1,299,44,33,0.001,0.12,0.9,211,0.02,156,1
Potale,Potale,Anganwadi name : ANGANWADI 196,45145,33,0,0,0,0.4,7,160,42,33,0.001,0.12,0.09,211,0.001,154,1
Potale,Potale,Anganwadi name : anganwadi 202,45145,33,0,0,0,0.4,7.1,160,34,42,0.001,1.1,0.9,211,0.02,154,1
Potale,Potale,Anganwadi name : POTALE 201,45145,32,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,154,1
Potale,Potale,", location : Location : BHINTADE HOUSE [ Source type : Deep Tubewell ] [ schemeId : 6313782, scheme name : BHINTADE HOUSE, Type : Handpump ]",45145,32,0,0,0,0.4,7,160,42,33,0.001,0.12,0.9,211,0.02,156,1
Potale,Potale,", location : Location : Kumar Bhoi house [ Source type : Deep Tubewell ] [ schemeId : 6313784, scheme name : Kumar Bhoi house, Type : Handpump ]",45145,32,0,0,0,0.4,7.1,160,42,33,0.001,0.12,0.08,62,0.02,154,1
Rajmachi,Rajmachi,"Source Type : Open Well, location : near gaothan",45070,34,0,0,0,0.5,7.1,311,20,48,0.1,26.6,1.2,320,0.1,487,1
Rajmachi,Rajmachi,", location : Location : JANAI MANDIR [ Source type : Deep Tubewell ] [ schemeId : 6313788, scheme name : JANAI MANDIR, Type : Handpump ]",45079,34,2,0,0,0.5,7.1,305,20,48,0.12,24.7,1.2,300,0.1,477,1
Rethare Bk,Rethare Bk.,Public tap water location : -----,45314,,0,,,,,,,,,,,,,,0
Rethare Bk,Rethare Bk.,Public tap water location : -----,45314,,0,,,,,,,,,,,,,,0
Rethare Bk,Rethare Bk.,Public tap water location : -----,45308,,0,,,,,,,,,,,,,,0
Rethare Bk,Rethare Bk.,Public tap water location : -----,45309,,0,,,,,,,,,,,,,,0
Rethare Bk,Rethare Bk.,Public tap water location : -----,45309,,0,,,,,,,,,,,,,,0
Rethare Bk,Rethare Bk.,,45309,,0,,,,,,,,,,,,,,0
Rethare Bk,Rethare Bk.,Public tap water location : -----,45309,,0,,,,,,,,,,,,,,0
Rethare Bk,Rethare Bk.,Public tap water location : -----,45309,,0,,,,,,,,,,,,,,0
Rethare Bk,Rethare Bk.,Public tap water location : -----,45309,,0,,,,,,,,,,,,,,0
Rethare Bk,Rethare Bk.,"PrivateTube well / Bore well / Well, location : Khare phata",45092,34,2,0,0,0.5,7.2,241,36,24,0.1,36.71,0.64,104,0.1,378,1
Rethare Bk,Rethare Bk.,,45092,34,2,0,0,0.5,7.2,160,52,12,0.2,0.51,0.71,88,0.09,255,1
Rethare Bk,Rethare Bk.,"Source Type : Open Well, location : Gaothan",45092,34,2,0,0,0.59,7.2,71,32,20,0.017,1.17,2.42,36,0.11,110,1
Rethare Bk,Rethare Bk.,Individual house tap water Dagrapanand,45092,34,2,0,0,1,7.2,377,64,40,0.2,19.24,1.12,124,0.14,590,1
Rethare Bk,Rethare Bk.,"Others, location : shivnagar",45092,34,2,0,0,0.5,,88,36,20,0.1,23.58,1.36,24,0.1,140,1
Rethare Bk,Rethare Bk.,"Source Type : Open Well, location : Gaothan",45092,34,2,0,0,1,7.2,370,76,44,0.1,21.99,3.23,128,0.13,579,1
Rethare Bk,Rethare Bk.,"PrivateTube well / Bore well / Well, location : Vasti",45092,34,2,0,0,0.2,7.1,425,68,48,0.18,23.58,0.79,196,0.12,564,1
Rethare Kh,Rethare Kh,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Rethare Kh,Rethare Kh,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Rethare Kh,Rethare Kh,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Rethare Kh,Rethare Kh,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Rethare Kh,Rethare Kh,"Others, location : Mohite Mala",45092,34,2,0,0,0.5,7.4,206,32,38,0.16,2,0.8,160,0.06,326,1
Rethare Kh,Rethare Kh,"Others, location : Nadi",45092,34,2,0,0,0.5,7.55,321,100,16,0.07,4.68,0.25,180,0.09,510,1
Rethare Kh,Rethare Kh,"Others, location : Biroba Mandir",45092,34,2,0,0,0.5,7.2,206,36,40,0.1,3.23,3.23,92,0.1,323,1
Rethare Kh,Rethare Kh,", location : Vel",45092,34,2,0,0,0.5,7.2,281,40,24,0.1,26.03,0.64,60,0.1,440,1
Riswad,Risvad,Individual house tap water Sandip Mohan Ingawale,45089,33,2,0,0,0.5,7.3,600,98,60,0.06,22.09,1.5,400,0.05,778,1
Riswad,Risvad,Individual house tap water Santosh Dinkar Ingawale,45089,33,2,0,0,0.5,7.3,600,98,60,0.06,22.09,1.5,400,0.05,778,1
Riswad,Risvad,School name : z.p.school,45089,25,2,0,0,0.5,7.3,600,98,60,0.06,22.09,1.5,400,0.05,778,1
Riswad,Risvad,"Source Type : Open Well, location : GAOTHAN",45089,33,3,0,0,0.5,7.3,716,160,156,1.5,50,3,362,0.06,1120,1
Riswad,Risvad,"Others, location : Vamanki",45089,33,2,0,0,0.5,7.3,600,98,60,0.06,22.09,1.5,400,0.05,778,1
Riswad,Risvad,Anganwadi name : Anganwadi 162,45089,25,2,0,0,0.5,7.3,600,98,60,0.06,22.09,1.5,400,0.05,778,1
Riswad,Risvad,Anganwadi name : anganwadi 163,45089,25,2,0,0,0.5,7.3,600,98,60,0.06,22.09,1.5,400,0.05,778,1
Sabalwadi,Sabalwadi,School name : z.p.school,45195,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,368,1
Sabalwadi,Sabalwadi,,45085,25,2,0,0,0.6,7.2,318,60,40,0.11,45,2.28,100,0.04,497,1
Saidapur,Saidapur,"Source Type : Open Well, location : SAIDAPUR 169",45184,34,0,0,0,0.02,7,47,34,33,0.001,0.12,1,211,0.06,73,1
Sajur,Sajur,", location : Location : MATANG WASTI [ Source type : Deep Tubewell ] [ schemeId : 4446381, scheme name : MATANG VASTI-SAJUR BW/PP, Type : Handpump ]",45079,34,3,0,0,0.8,7,38,12,12,,2.1,0.59,8,0.09,60,1
Sajur,Sajur,", location : Location : near gavthan [ Source type : Deep Tubewell ] [ schemeId : 1290, scheme name : SAJUR, Type : Handpump ]",45079,34,3,0,0,0.8,7.2,472,132,36,0.06,15.26,0.58,268,0.05,626,1
Sajur,Sajur,"Source Type : Open Well, location : NEAR GAONTHAN",45079,34,2,0,0,0.8,7,69,12,16,0.03,2.31,0.58,24,0.03,109,1
Sajur,Sajur,", location : Location : Z P SCHOOL [ Source type : Deep Tubewell ] [ schemeId : 6313815, scheme name : Z P SCHOOL, Type : Handpump ]",45196,26,0,0,0,0.5,7.2,160,34,33,0.001,0.12,0.9,211,0.06,210,1
Sajur,Sajur,Anganwadi name : anganwadi 224,45079,34,3,0,0,0.8,7,38,12,12,0.04,2.1,0.59,8,0.09,60,1
Sajur,Sajur,Anganwadi name : anganwadi new,45196,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,211,1
Sajur,Sajur,Individual house tap water Ananda Mhadev Chavan,45079,34,3,0,0,0.8,7.2,472,132,36,0.06,15.26,0.58,268,0.05,626,1
Sajur,Sajur,Individual house tap water shankar vithoba lohar,45079,34,2,0,0,0.8,7,69,12,16,0.03,2.31,0.58,24,0.03,109,1
Sakurdi,Sakurdi,"Source Type : Open Well, location : GAOTHAN",45079,34,2,0,0,0.5,7.2,450,100,80,0.06,45,2,264,0.02,710,1
Sakurdi,Sakurdi,School name : z.p.school,45079,34,2,0,0,0.5,7.2,450,100,80,0.06,45,2,264,0.02,710,1
Sakurdi,Sakurdi,Anganwadi name : anganwadi 137,45079,34,2,0,0,0.5,7.2,450,100,80,0.06,45,2,264,0.02,710,1
Sakurdi,Sakurdi,Anganwadi name : anganwadi,45079,34,2,0,0,0.5,7.2,450,100,80,0.06,45,2,264,0.02,710,1
Sakurdi,Sakurdi,Individual house tap water Ashok Dongare,45079,34,2,0,0,0.5,7.2,450,100,80,0.06,45,2,264,0.02,710,1
Sakurdi,Sakurdi,Public tap water location : -----,45079,34,2,0,0,0.5,7.2,450,100,80,0.06,45,2,264,0.02,710,1
Salshirmbe,Salshirmbe,Individual house tap water MAHADEV SHINDE,45173,27,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,256,1
Salshirmbe,Salshirmbe,Individual house tap water SUVARNA PATIL,45173,26,0,0,0,0.4,7,160,34,33,0.11,0.12,0.9,211,0.02,154,1
Salshirmbe,Salshirmbe,"Source Type : Open Well, location : GAOTHAN",45097,33,3,0,0,0.3,7.3,640,150,46,0.16,36.1,1.2,358,0.02,852,1
Salshirmbe,Salshirmbe,Public tap water location : -----,45097,33,2,0,0,0.3,7.3,636,154,50,0.12,42.4,3.6,404,0.02,846,1
Salshirmbe,Salshirmbe,"PrivateTube well / Bore well / Well, location : kudewadi",45097,33,3,0,0,0.3,7.2,376,110,42,0.1,40.6,0.6,186,0.04,502,1
Salshirmbe,Salshirmbe,School name : Z P SCHOOL,45097,33,2,0,0,0.3,7.2,376,110,42,0.1,40.6,0.6,186,0.04,502,1
Salshirmbe,Salshirmbe,Anganwadi name : anganwadi 226,45097,33,2,0,0,0.3,7.3,640,150,46,0.16,36.1,1.2,358,0.02,852,1
Sanjaynagar (n.v.),Sanjaynagar (n.v.),School name : z.p.school,45127,28,2,0,0,0.5,7.2,316,46,34,0.11,38.6,2.1,198,0.11,492,1
Sanjaynagar (n.v.),Sanjaynagar (n.v.),"Source Type : Open Well, location : NEAR GAOTHAN",45089,33,2,0,0,0.6,7.3,474,48,40,0.5,28.1,1.1,312,0.08,748,1
Sanjaynagar (n.v.),Sanjaynagar (n.v.),"Source Type : Open Well, location : in habitaiton",45089,33,3,0,0,0.6,7.3,600,98,60,0.06,22.09,1.5,400,0.05,778,1
Sanjaynagar (n.v.),Sanjaynagar (n.v.),School name : Z P SCHOOL,45089,33,2,0,0,0.6,7.3,474,48,40,0.5,28.1,1.1,312,0.08,748,1
Sanjaynagar (n.v.),Sanjaynagar (n.v.),"Source Type : Open Well, location : in habitaiton",45090,34,3,0,0,0.5,7.4,655,80,80,1.4,20,2,400,0.1,1026,1
Savade,Savade,Individual house tap water SHARAD THORAT,45175,32,0,0,0,0.5,7.3,160,34,14,0.001,0.12,0.9,211,0.06,211,1
Savade,Savade,Individual house tap water RAJARAM KUMBHAR,45175,32,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,210,1
Savade,Savade,"Source Type : Open Well, location : NEAR BRIDGE",45097,33,3,0,0,0.4,7.45,262,58,10,0.24,19.58,3.6,182,0.04,344,1
Savade,Savade,"Source Type : Open Well, location : NEAR BRIDGE",45097,33,3,0,0,0.4,7.18,266,66,14,0.2,2.4,3.62,146,0.06,350,1
Savade,Savade,"Others, location : BANDEKARWADI",45097,33,3,0,0,0.4,7.19,210,46,14,0.09,2.8,3.8,106,0.04,276,1
Savade,Savade,School name : SAVADE,45097,33,2,0,0,0.4,7.45,262,58,10,0.24,19.58,3.6,182,0.04,344,1
Savade,Savade,Anganwadi name : anganwadi,45098,33,3,0,0,0.4,7.18,266,66,14,0.2,2.4,3.62,146,0.06,350,1
Savarghar,Savarghar,School name : SAVARGHAR,45092,34,2,0,0,0.6,7.2,72,24,32,0.1,23.58,1.1,20,0.12,113,1
Savarghar,Savarghar,School name : SAVARGHAR,45089,33,3,0,0,0.5,7.2,412,90,86,0.11,16,3,186,0.06,648,1
Savarghar,Savarghar,Individual house tap water mahesh ramchandr jadhav,45089,33,2,0,0,0.5,7.26,598,96,58,0.09,37,1.1,384,0.04,794,1
Savarghar,Savarghar,Individual house tap water raviraj nathuram sakpal,45089,33,2,0,0,0.5,7.3,600,98,60,0.1,36.6,1,382,0.06,796,1
Savarghar,Savarghar,"Source Type : Open Well, location : NEAR NAULA",45089,33,2,0,0,0.5,7.3,600,98,60,0.1,36.6,1,382,0.06,796,1
Savarghar,Savarghar,Public tap water location : -----,45089,33,2,0,0,0.5,7.26,598,96,58,0.09,37,1.1,384,0.04,794,1
Sayapur,Sayapur,"Source Type : Open Well, location : near gaothan",45070,34,0,0,0,0.6,7.1,377,46,60,0.18,26.68,1.8,240,0.14,590,1
Shahapur,Shahapur,School name : Z.P.PS.SHAHAPUR,45176,26,0,0,0,0.5,7.4,160,34,33,0.001,0.12,2.6,211,0.09,256,1
Shahapur,Shahapur,School name : MADARSA FATIMA ARABIYA SHAHAPUR,45176,32,0,0,0,0.5,7.3,160,34,33,0.28,0.12,1,211,0.02,368,1
Shahapur,Shahapur,Individual house tap water SANJAY PANDURANG RAVIDHONE,45176,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,368,1
Shahapur,Shahapur,Individual house tap water ANNASO RAJARAM SHIRTODE,45176,26,0,0,0,0.5,7.3,160,26,33,0.001,1,0.9,211,0.02,368,1
Shahapur,Shahapur,Anganwadi name : anganwadi 181,45175,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,211,1
Shahapur,Shahapur,Anganwadi name : anganwadi mini new,45175,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,256,1
Shahapur,Shahapur,"Source Type : Open Well, location : IN HABITATION",45089,33,2,0,0,0.5,7.3,378,132,40,1,19.36,3,182,0.09,590,1
Shahapur,Shahapur,"Others, location : Near odha",45089,33,2,0,0,0.5,7.3,390,130,38,1.2,16.6,2.6,180,0.06,600,1
Shahapur,Shahapur,Anganwadi name : anganwadi180,45089,33,2,0,0,0.5,7.3,378,132,40,1,19.36,3,182,0.09,590,1
Shamgaon,Shamgaon,"Others, location : Anganwadi Mini",45175,26,0,0,0,0.4,7.3,160,26,33,0.001,0.223,1,211,0.02,240,1
Shamgaon,Shamgaon,Individual house tap water Nanaso Pandurag Chavan,45091,33,3,0,0,0.46,7.4,462,138,40,0.09,4.15,0.9,210,0.06,614,1
Shamgaon,Shamgaon,Individual house tap water Somnath Nivtuti Pol,45091,33,3,0,0,0.05,7.3,610,138,60,0.06,28,2.3,378,0.08,810,1
Shamgaon,Shamgaon,School name : ONKNATH VID. SHAMGAON,45089,25,2,0,0,0.05,7.2,458,80,68,0.06,15.6,0.08,136,0.08,608,1
Shamgaon,Shamgaon,School name : z.p.school,45089,25,3,0,0,0.46,7.4,462,138,40,0.09,4.15,0.9,210,0.06,614,1
Shamgaon,Shamgaon,", location : Location : MAHADEV MANDIR [ Source type : Deep Tubewell ] [ schemeId : 6313844, scheme name : MAHADEV MANDIR, Type : Handpump ]",45089,33,3,0,0,0.46,7.4,462,138,40,0.09,4.15,0.9,210,0.06,614,1
Shamgaon,Shamgaon,"Others, location : near Bus Stand",45089,33,2,0,0,0.05,7.2,458,80,68,0.06,15.6,0.08,136,0.08,608,1
Shamgaon,Shamgaon,", location : Location : BHAVANI MANDIR [ Source type : Deep Tubewell ] [ schemeId : 6313846, scheme name : BHAVANI MANDIR, Type : Handpump ]",45092,34,2,0,0,0.2,7.1,113,40,24,0.1,2.2,0.95,40,0.08,176,1
Shamgaon,Shamgaon,"Source Type : Open Well, location : in habitaiton",45089,33,3,0,0,0.24,7.1,306,58,32,0.08,3.06,0.8,166,0.06,408,1
Shamgaon,Shamgaon,Anganwadi name : anganwadi 176,45089,33,2,0,0,0.5,7.3,610,138,60,0.06,28,2.3,378,0.08,810,1
Shamgaon,Shamgaon,Anganwadi name : anganwadi 178,45089,33,2,0,0,0.5,7.2,458,80,68,0.06,15.6,0.08,136,0.08,608,1
Shamgaon,Shamgaon,Anganwadi name : anganwadi 179,45089,33,2,0,0,0.24,7.1,306,58,32,0.08,3.06,0.8,166,0.06,408,1
Shamgaon,Shamgaon,Anganwadi name : anganwadi 177,45089,33,2,0,0,0.46,7.4,462,138,40,0.09,4.15,0.9,210,0.06,614,1
Shelakewadi (mha),Shelakewadi (mha),Individual house tap water VANDANA CHALAKE,45138,26,2,0,0,0.2,7.2,314,46,42,0.26,11.68,0.38,190,0.02,420,1
Shelakewadi (mha),Shelakewadi (mha),Individual house tap water SHIVAJI SHELAKE,45138,26,2,0,0,0.2,7.2,314,46,42,0.26,11.68,0.38,190,0.02,420,1
Shelakewadi (mha),Shelakewadi (mha),"Source Type : Open Well, location : IN HABITATION",45097,33,2,0,0,0.2,7.2,314,46,42,0.26,11.68,0.38,190,0.02,420,1
Shelakewadi (mha),Shelakewadi (mha),School name : z.p.school,45097,33,2,0,0,0.2,7.2,314,46,42,0.26,11.68,0.38,190,0.02,420,1
Shelakewadi (mha),Shelakewadi (mha),Anganwadi name : ANGANWADI 232,45097,33,3,0,0,0.2,7.2,314,46,42,0.26,11.68,0.38,190,0.02,420,1
Shelakewadi (yevati),Shelakewadi (yevati),Individual house tap water SAMBHAJI SHELAKE,45138,26,2,0,0,0.2,7.2,316,46,38,0.3,1.6,1.1,130,0.06,424,1
Shelakewadi (yevati),Shelakewadi (yevati),Individual house tap water SANGITA SHELAKE,45138,26,2,0,0,0.2,7.2,512,86,58,0.28,5.8,3.3,322,0.06,684,1
Shelakewadi (yevati),Shelakewadi (yevati),"Source Type : Open Well, location : NEAR GAONTHAN",45097,33,3,0,0,0.2,7.2,316,46,38,0.3,1.6,1.1,130,0.06,424,1
Shelakewadi (yevati),Shelakewadi (yevati),"Others, location : GAVTHAN",45097,33,3,0,0,0.2,7.2,512,86,58,0.28,5.8,3.3,322,0.06,684,1
Shelakewadi (yevati),Shelakewadi (yevati),School name : z.p.school,45097,33,2,0,0,0.2,7.2,316,46,38,0.3,1.6,1.1,130,0.06,424,1
Shelakewadi (yevati),Shelakewadi (yevati),Anganwadi name : ANGANWADI 235,45097,33,2,0,0,0.2,7.2,316,46,38,0.3,1.6,1.1,130,0.06,424,1
Shenoli,Shenoli,Anganwadi name : 237,45134,26,0,0,0,0.6,7.6,1476,150,168,0.06,16.1,1.1,422,0.1,1962,1
Shenoli,Shenoli,Anganwadi name : 238,45133,26,0,0,0,0.6,7.6,1476,150,168,0.06,16.1,1.1,422,0.04,1962,1
Shenoli,Shenoli,Anganwadi name : 239,45133,26,0,0,0,0.6,7.6,1476,150,168,0.06,16.1,1.1,422,0.04,1962,1
Shenoli,Shenoli,Anganwadi name : 240,45133,26,0,0,0,0.6,7.6,1476,150,168,0.06,16.1,1.1,422,0.08,1962,1
Shenoli,Shenoli,"Others, location : Anganwadi 237",45133,26,0,0,0,0.6,7.6,1476,150,168,0.06,16.1,1.1,422,0.05,1962,1
Shenoli,Shenoli,School name : SANJIWANI VIDYAMANDIR SHENOLI,45133,26,0,0,0,0.6,7.6,1476,,168,0.06,16.1,1.1,422,0.05,1962,1
Shenoli,Shenoli,School name : SHENOLI BOYS,45133,26,0,0,0,0.6,7.6,1476,150,168,0.06,16.1,1.1,422,0.06,1962,1
Shenoli,Shenoli,"Source Type : Open Well, location : NEAR GAOTHAN",45217,,,,,,,,34,,,,,,,,0
Shenoli,Shenoli,"Source Type : Open Well, location : SHENOLI 236",45099,34,2,0,0,0.6,7.81,1478,102,258,0.08,46.1,1.6,378,0.06,1968,1
Shenoli,Shenoli,,45099,34,2,0,0,0.6,7.6,1476,150,168,0.06,16.1,1.1,422,0.09,1962,1
Shenoli,Shenoli,,45099,34,2,0,0,0.6,7.5,820,82,138,0.1,50,2,422,0.09,1284,1
Shenoli,Shenoli,,45099,34,2,0,0,0.6,7.5,890,124,116,0.5,50.1,13,254,0.08,1388,1
Shere,Sanjaynagar,", location : Location : NEAR GAOTHAN [ Source type : Deep Tubewell ] [ schemeId : 7641672, scheme name : SHERE SANJAYNAGAR, Type : Handpump ]",45083,34,2,0,0,0.5,7.5,1208,162,258,0.12,46.5,1.1,458,0.08,,1
Shere,Sanjaynagar,", location : Location : NEAR GAOTHAN [ Source type : Deep Tubewell ] [ schemeId : 7641672, scheme name : SHERE SANJAYNAGAR, Type : Handpump ]",45083,34,3,0,0,0.5,7.3,764,240,90,0.1,32,1.9,432,0.06,1192,1
Shere,Sanjaynagar,"Others, location : z.p school near school",45131,26,0,0,0,0.5,7.4,655,80,80,1.4,20,2,400,0.11,1026,1
Shere,Sanjaynagar,"Others, location : kole khind",45101,26,0,0,0,0.5,7.1,656,78,80,0.6,22,1.18,402,0.1,1020,1
Shere,Sanjaynagar,School name : z.p.school,45131,26,0,0,0,0.5,7.4,655,80,80,1.4,20,2,400,0.08,1026,1
Shere,Shere,", location : Location : Ninai Mandir [ Source type : Deep Tubewell ] [ schemeId : 6313884, scheme name : Ninai Mandir, Type : Handpump ]",45083,34,2,0,0,0.5,7.3,708,82,54,0.11,40.5,2,290,0.06,1106,1
Shere,Shere,", location : Location : RAHUL PATIL [ Source type : Deep Tubewell ] [ schemeId : 6313878, scheme name : RAHUL PATIL , Type : Handpump ]",45083,34,2,0,0,0.5,7.3,746,242,84,0.01,45,1,258,0.1,986,1
Shere,Shere,", location : Location : DHANGERVASTI [ Source type : Deep Tubewell ] [ schemeId : 6313880, scheme name : DHANGERVASTI, Type : Handpump ]",45196,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,198,0.06,256,1
Shere,Shere,", location : Location : ZP SCHOOL [ Source type : Deep Tubewell ] [ schemeId : 6313885, scheme name : ZP SCHOOL, Type : Handpump ]",45083,34,2,0,0,0.5,7.3,486,94,78,0.11,21.6,1,116,0.04,644,1
Shere,Shere,", location : Location : NEAR GAOTHAN [ Source type : Deep Tubewell ] [ schemeId : 7637686, scheme name : SHERE CANALWASTI, Type : Handpump ]",45083,34,2,0,0,0.5,7.3,488,94,78,0.16,21.1,1,114,0.06,644,1
Shere,Shere,", location : Location : MADAN CHAVAN [ Source type : Deep Tubewell ] [ schemeId : 6313888, scheme name : MADAN CHAVAN, Type : Handpump ]",45083,34,2,0,0,0.5,7.3,864,282,126,0.6,8.2,0.9,120,,0.08,1
Shere,Shere,", location : Location : MOULAI KHADAK [ Source type : Deep Tubewell ] [ schemeId : 6313887, scheme name : MOULAI KHADAK, Type : Handpump ]",45083,34,2,0,0,0.5,7.4,780,218,74,0.1,38.1,1,162,0.06,1032,1
Shere,Shere,", location : Location : AMBEDKER COMLEKS [ Source type : Deep Tubewell ] [ schemeId : 6313893, scheme name : AMBEDKER COMLEKS, Type : Handpump ]",45083,34,3,0,0,0.5,7.4,1204,142,254,0.16,46.3,0.8,498,0.04,1596,1
Shere,Shere,", location : Location : PRALHAD DHALE HOUSE [ Source type : Deep Tubewell ] [ schemeId : 6313891, scheme name : PRALHAD DHALE HOUSE, Type : Handpump ]",45083,34,2,0,0,0.5,7.5,1242,164,246,0.11,45,0.8,180,0.09,1646,1
Shere,Shere,", location : Location : NEAR SAWAS MALA [ Source type : Deep Tubewell ] [ schemeId : 4432589, scheme name : SAWAS MALA-SHERE, Type : Handpump ]",45083,34,2,0,0,0.5,7.3,676,200,82,0.11,30.6,1.2,242,0.08,894,1
Shere,Shere,", location : Location : NEAR JALINDER ABA HOUSE [ Source type : Deep Tubewell ] [ schemeId : 4431008, scheme name : KELBAG VASTI-SHERE, Type : Handpump ]",45083,34,2,0,0,0.5,7.3,636,162,162,0.1,45,,320,0.06,844,1
Shere,Shere,"Others, location : gavthan",45089,25,2,0,0,0.5,7.3,508,80,60,1.5,28,4,340,0.11,806,1
Shere,Shere,"Others, location : gavthan",45131,26,0,0,0,0.5,7.3,864,282,126,0.6,8.2,0.9,120,0.11,1149,1
Shere,Shere,"Others, location : canol vasti",45131,25,2,0,0,0.5,7.3,746,242,84,0.01,45,1,258,0.12,986,1
Shere,Shere,"Others, location : steshin",45107,25,2,0,,0.5,7.3,864,282,126,0.6,8.2,0.9,120,0.11,1149,1
Shere,Shere,"Others, location : mutalik mala",45107,25,2,0,0,0.5,7.3,488,94,78,0.16,21.1,1,114,0.13,644,1
Shere,Shere,Anganwadi name : anganwadi mini sherepati,45107,25,2,0,0,0.5,7.4,780,218,74,0.1,38.1,1,162,0.09,1032,1
Shere,Shere,Anganwadi name : anganwadi 231,45107,25,2,0,0,0.5,7.3,864,282,126,0.6,8.2,0.9,120,0.11,1149,1
Shere,Shere,School name : zp school,45107,25,3,0,0,0.5,7.3,746,242,84,0.01,45,1,258,0.09,986,1
Shere,Shere,School name : zp school,45107,25,2,0,0,0.5,7.3,864,282,126,0.6,8.2,0.9,120,0.11,1149,1
Shere,Shere,"Others, location : kelbaag",45107,25,2,0,0,0.5,7.4,780,218,74,0.1,38.1,1,162,0.1,1032,1
Shere,Shere,School name : KRISHNA SEC. & HIGHER SEC. SCH,45131,26,0,0,0,0.5,7.4,780,218,74,0.1,38.1,1,162,0.09,1032,1
Shere,Shere,,45131,26,0,0,0,0.5,7.3,864,282,84,0.6,8.2,0.9,120,0.06,1149,1
Shere,Shere,School name : KRISHNA P.VID. SHERE,45131,26,0,0,0,0.5,7.3,746,242,84,0.01,45,1,258,0.06,,1
Shere,Shere,"Others, location : thorat mala zp school",45370,,,,,0.2,,,,,,,,,,,0
Shere,Shere,"Others, location : ninai mandir",45149,,,,,,,,,,,,,,,156,0
Shere,Shere,,45090,34,2,0,0,0.5,7.3,508,80,60,1.5,28,4,340,0.11,806,1
Shere,Thoratmala,Anganwadi name : shere 245,45107,25,2,0,0,0.5,7.5,1242,164,246,0.11,45,0.8,180,0.11,1646,1
Shere,Thoratmala,School name : z.p.school,45107,25,2,0,0,0.5,7.3,864,282,126,0.6,8.2,0.9,120,0.1,1149,1
